,column,value,Compound,Concentration (M)
3395,SNCA Trpl.,0.902584,SNCA Trpl.,0.0
3396,SNCA Trpl.,0.87703,SNCA Trpl.,0.0
3397,SNCA Trpl.,1.072213,SNCA Trpl.,0.0
3398,SNCA Trpl.,1.230876,SNCA Trpl.,0.0
3399,SNCA Trpl.,1.086144,SNCA Trpl.,0.0
3400,SNCA Trpl.,0.932566,SNCA Trpl.,0.0
3401,SNCA Trpl.,0.803125,SNCA Trpl.,0.0
3402,SNCA Trpl.,0.947289,SNCA Trpl.,0.0
3403,SNCA Trpl.,1.206899,SNCA Trpl.,0.0
3404,SNCA Trpl.,1.561717,SNCA Trpl.,0.0
3405,SNCA Trpl.,1.336044,SNCA Trpl.,0.0
3406,SNCA Trpl.,0.492195,SNCA Trpl.,0.0
3407,SNCA Trpl.,0.403145,SNCA Trpl.,0.0
3408,SNCA Trpl.,1.197942,SNCA Trpl.,0.0
3409,SNCA Trpl.,0.943149,SNCA Trpl.,0.0
3410,SNCA Trpl.,1.560328,SNCA Trpl.,0.0
3411,SNCA Trpl.,0.70252,SNCA Trpl.,0.0
3412,SNCA Trpl.,0.596061,SNCA Trpl.,0.0
3413,SNCA Trpl.,0.744981,SNCA Trpl.,0.0
3414,SNCA Trpl.,1.625023,SNCA Trpl.,0.0
3415,SNCA Trpl.,0.92624,SNCA Trpl.,0.0
3416,SNCA Trpl.,0.703757,SNCA Trpl.,0.0
3417,SNCA Trpl.,0.788655,SNCA Trpl.,0.0
3418,SNCA Trpl.,0.791256,SNCA Trpl.,0.0
3419,SNCA Trpl.,1.599157,SNCA Trpl.,0.0
3420,SNCA Trpl.,1.137545,SNCA Trpl.,0.0
3421,SNCA Trpl.,1.278066,SNCA Trpl.,0.0
3422,SNCA Trpl.,0.405321,SNCA Trpl.,0.0
3423,SNCA Trpl.,0.305858,SNCA Trpl.,0.0
3424,SNCA Trpl.,0.262428,SNCA Trpl.,0.0
3425,SNCA Trpl.,0.299336,SNCA Trpl.,0.0
3426,SNCA Trpl.,0.486214,SNCA Trpl.,0.0
3427,SNCA Trpl.,0.58776,SNCA Trpl.,0.0
3428,SNCA Trpl.,0.874929,SNCA Trpl.,0.0
3429,SNCA Trpl.,0.960984,SNCA Trpl.,0.0
3430,SNCA Trpl.,1.116102,SNCA Trpl.,0.0
3431,SNCA Trpl.,1.079424,SNCA Trpl.,0.0
3432,SNCA Trpl.,0.864942,SNCA Trpl.,0.0
3433,SNCA Trpl.,1.103619,SNCA Trpl.,0.0
3434,SNCA Trpl.,0.635577,SNCA Trpl.,0.0
3435,SNCA Trpl.,1.003972,SNCA Trpl.,0.0
3436,SNCA Trpl.,0.757362,SNCA Trpl.,0.0
3437,SNCA Trpl.,1.294772,SNCA Trpl.,0.0
3438,SNCA Trpl.,1.017537,SNCA Trpl.,0.0
3439,SNCA Trpl.,1.29078,SNCA Trpl.,0.0
3440,SNCA Trpl.,0.363985,SNCA Trpl.,0.0
3441,SNCA Trpl.,3.872977,SNCA Trpl.,0.0
3442,SNCA Trpl.,0.257851,SNCA Trpl.,0.0
3443,SNCA Trpl.,0.845343,SNCA Trpl.,0.0
3444,SNCA Trpl.,0.272351,SNCA Trpl.,0.0
3445,SNCA Trpl.,0.387493,SNCA Trpl.,0.0
3446,SNCA Trpl.,1.077243,SNCA Trpl.,0.0
3447,SNCA Trpl.,0.967791,SNCA Trpl.,0.0
3448,SNCA Trpl.,1.037071,SNCA Trpl.,0.0
3449,SNCA Trpl.,0.818607,SNCA Trpl.,0.0
3450,SNCA Trpl.,1.099288,SNCA Trpl.,0.0
3451,SNCA Trpl.,1.054659,SNCA Trpl.,0.0
3452,SNCA Trpl.,0.825788,SNCA Trpl.,0.0
3453,SNCA Trpl.,0.988674,SNCA Trpl.,0.0
3454,SNCA Trpl.,0.935352,SNCA Trpl.,0.0
3455,SNCA Trpl.,1.195528,SNCA Trpl.,0.0
3456,SNCA Trpl.,1.277989,SNCA Trpl.,0.0
3457,SNCA Trpl.,1.091799,SNCA Trpl.,0.0
3458,SNCA Trpl.,0.795467,SNCA Trpl.,0.0
3459,SNCA Trpl.,0.747619,SNCA Trpl.,0.0
3460,SNCA Trpl.,1.087125,SNCA Trpl.,0.0
3461,SNCA Trpl.,1.064367,SNCA Trpl.,0.0
3462,SNCA Trpl.,1.226733,SNCA Trpl.,0.0
3463,SNCA Trpl.,0.859073,SNCA Trpl.,0.0
3464,SNCA Trpl.,0.740819,SNCA Trpl.,0.0
3465,SNCA Trpl.,1.109008,SNCA Trpl.,0.0
3466,SNCA Trpl.,1.022749,SNCA Trpl.,0.0
3467,SNCA Trpl.,1.125423,SNCA Trpl.,0.0
3468,SNCA Trpl.,0.902584,SNCA Trpl.,0.0
3469,SNCA Trpl.,0.87703,SNCA Trpl.,0.0
3470,SNCA Trpl.,1.072213,SNCA Trpl.,0.0
3471,SNCA Trpl.,1.230876,SNCA Trpl.,0.0
3472,SNCA Trpl.,1.086144,SNCA Trpl.,0.0
3473,SNCA Trpl.,0.932566,SNCA Trpl.,0.0
3474,SNCA Trpl.,0.803125,SNCA Trpl.,0.0
3475,SNCA Trpl.,0.947289,SNCA Trpl.,0.0
3476,SNCA Trpl.,1.206899,SNCA Trpl.,0.0
3477,SNCA Trpl.,1.561717,SNCA Trpl.,0.0
3478,SNCA Trpl.,1.336044,SNCA Trpl.,0.0
3479,SNCA Trpl.,0.492195,SNCA Trpl.,0.0
3480,SNCA Trpl.,0.403145,SNCA Trpl.,0.0
3481,SNCA Trpl.,1.197942,SNCA Trpl.,0.0
3482,SNCA Trpl.,0.943149,SNCA Trpl.,0.0
3483,SNCA Trpl.,1.560328,SNCA Trpl.,0.0
3484,SNCA Trpl.,0.70252,SNCA Trpl.,0.0
3485,SNCA Trpl.,0.596061,SNCA Trpl.,0.0
3486,SNCA Trpl.,0.744981,SNCA Trpl.,0.0
3487,SNCA Trpl.,1.625023,SNCA Trpl.,0.0
3488,SNCA Trpl.,0.92624,SNCA Trpl.,0.0
3489,SNCA Trpl.,0.703757,SNCA Trpl.,0.0
3490,SNCA Trpl.,0.788655,SNCA Trpl.,0.0
3491,SNCA Trpl.,0.791256,SNCA Trpl.,0.0
3492,SNCA Trpl.,1.599157,SNCA Trpl.,0.0
3493,SNCA Trpl.,1.137545,SNCA Trpl.,0.0
3494,SNCA Trpl.,1.278066,SNCA Trpl.,0.0
3495,SNCA Trpl.,0.405321,SNCA Trpl.,0.0
3496,SNCA Trpl.,0.305858,SNCA Trpl.,0.0
3497,SNCA Trpl.,0.262428,SNCA Trpl.,0.0
3498,SNCA Trpl.,0.299336,SNCA Trpl.,0.0
3499,SNCA Trpl.,0.486214,SNCA Trpl.,0.0
3500,SNCA Trpl.,0.58776,SNCA Trpl.,0.0
3501,SNCA Trpl.,0.874929,SNCA Trpl.,0.0
3502,SNCA Trpl.,0.960984,SNCA Trpl.,0.0
3503,SNCA Trpl.,1.116102,SNCA Trpl.,0.0
3504,SNCA Trpl.,1.079424,SNCA Trpl.,0.0
3505,SNCA Trpl.,0.864942,SNCA Trpl.,0.0
3506,SNCA Trpl.,1.103619,SNCA Trpl.,0.0
3507,SNCA Trpl.,0.635577,SNCA Trpl.,0.0
3508,SNCA Trpl.,1.003972,SNCA Trpl.,0.0
3509,SNCA Trpl.,0.757362,SNCA Trpl.,0.0
3510,SNCA Trpl.,1.294772,SNCA Trpl.,0.0
3511,SNCA Trpl.,1.017537,SNCA Trpl.,0.0
3512,SNCA Trpl.,1.29078,SNCA Trpl.,0.0
3513,SNCA Trpl.,0.363985,SNCA Trpl.,0.0
3514,SNCA Trpl.,3.872977,SNCA Trpl.,0.0
3515,SNCA Trpl.,0.257851,SNCA Trpl.,0.0
3516,SNCA Trpl.,0.845343,SNCA Trpl.,0.0
3517,SNCA Trpl.,0.272351,SNCA Trpl.,0.0
3518,SNCA Trpl.,0.387493,SNCA Trpl.,0.0
3519,SNCA Trpl.,1.077243,SNCA Trpl.,0.0
3520,SNCA Trpl.,0.967791,SNCA Trpl.,0.0
3521,SNCA Trpl.,1.037071,SNCA Trpl.,0.0
3522,SNCA Trpl.,0.818607,SNCA Trpl.,0.0
3523,SNCA Trpl.,1.099288,SNCA Trpl.,0.0
3524,SNCA Trpl.,1.054659,SNCA Trpl.,0.0
3525,SNCA Trpl.,0.825788,SNCA Trpl.,0.0
3526,SNCA Trpl.,0.988674,SNCA Trpl.,0.0
3527,SNCA Trpl.,0.935352,SNCA Trpl.,0.0
3528,SNCA Trpl.,1.195528,SNCA Trpl.,0.0
3529,SNCA Trpl.,1.277989,SNCA Trpl.,0.0
3530,SNCA Trpl.,1.091799,SNCA Trpl.,0.0
3531,SNCA Trpl.,0.795467,SNCA Trpl.,0.0
3532,SNCA Trpl.,0.747619,SNCA Trpl.,0.0
3533,SNCA Trpl.,1.087125,SNCA Trpl.,0.0
3534,SNCA Trpl.,1.064367,SNCA Trpl.,0.0
3535,SNCA Trpl.,1.226733,SNCA Trpl.,0.0
3536,SNCA Trpl.,0.859073,SNCA Trpl.,0.0
3537,SNCA Trpl.,0.740819,SNCA Trpl.,0.0
3538,SNCA Trpl.,1.109008,SNCA Trpl.,0.0
3539,SNCA Trpl.,1.022749,SNCA Trpl.,0.0
3540,SNCA Trpl.,1.125423,SNCA Trpl.,0.0
3541,SNCA Trpl.,0.902584,SNCA Trpl.,0.0
3542,SNCA Trpl.,0.87703,SNCA Trpl.,0.0
3543,SNCA Trpl.,1.072213,SNCA Trpl.,0.0
3544,SNCA Trpl.,1.230876,SNCA Trpl.,0.0
3545,SNCA Trpl.,1.086144,SNCA Trpl.,0.0
3546,SNCA Trpl.,0.932566,SNCA Trpl.,0.0
3547,SNCA Trpl.,0.803125,SNCA Trpl.,0.0
3548,SNCA Trpl.,0.947289,SNCA Trpl.,0.0
3549,SNCA Trpl.,1.206899,SNCA Trpl.,0.0
3550,SNCA Trpl.,1.561717,SNCA Trpl.,0.0
3551,SNCA Trpl.,1.336044,SNCA Trpl.,0.0
3552,SNCA Trpl.,0.492195,SNCA Trpl.,0.0
3553,SNCA Trpl.,0.403145,SNCA Trpl.,0.0
3554,SNCA Trpl.,1.197942,SNCA Trpl.,0.0
3555,SNCA Trpl.,0.943149,SNCA Trpl.,0.0
3556,SNCA Trpl.,1.560328,SNCA Trpl.,0.0
3557,SNCA Trpl.,0.70252,SNCA Trpl.,0.0
3558,SNCA Trpl.,0.596061,SNCA Trpl.,0.0
3559,SNCA Trpl.,0.744981,SNCA Trpl.,0.0
3560,SNCA Trpl.,1.625023,SNCA Trpl.,0.0
3561,SNCA Trpl.,0.92624,SNCA Trpl.,0.0
3562,SNCA Trpl.,0.703757,SNCA Trpl.,0.0
3563,SNCA Trpl.,0.788655,SNCA Trpl.,0.0
3564,SNCA Trpl.,0.791256,SNCA Trpl.,0.0
3565,SNCA Trpl.,1.599157,SNCA Trpl.,0.0
3566,SNCA Trpl.,1.137545,SNCA Trpl.,0.0
3567,SNCA Trpl.,1.278066,SNCA Trpl.,0.0
3568,SNCA Trpl.,0.405321,SNCA Trpl.,0.0
3569,SNCA Trpl.,0.305858,SNCA Trpl.,0.0
3570,SNCA Trpl.,0.262428,SNCA Trpl.,0.0
3571,SNCA Trpl.,0.299336,SNCA Trpl.,0.0
3572,SNCA Trpl.,0.486214,SNCA Trpl.,0.0
3573,SNCA Trpl.,0.58776,SNCA Trpl.,0.0
3574,SNCA Trpl.,0.874929,SNCA Trpl.,0.0
3575,SNCA Trpl.,0.960984,SNCA Trpl.,0.0
3576,SNCA Trpl.,1.116102,SNCA Trpl.,0.0
3577,SNCA Trpl.,1.079424,SNCA Trpl.,0.0
3578,SNCA Trpl.,0.864942,SNCA Trpl.,0.0
3579,SNCA Trpl.,1.103619,SNCA Trpl.,0.0
3580,SNCA Trpl.,0.635577,SNCA Trpl.,0.0
3581,SNCA Trpl.,1.003972,SNCA Trpl.,0.0
3582,SNCA Trpl.,0.757362,SNCA Trpl.,0.0
3583,SNCA Trpl.,1.294772,SNCA Trpl.,0.0
3584,SNCA Trpl.,1.017537,SNCA Trpl.,0.0
3585,SNCA Trpl.,1.29078,SNCA Trpl.,0.0
3586,SNCA Trpl.,0.363985,SNCA Trpl.,0.0
3587,SNCA Trpl.,3.872977,SNCA Trpl.,0.0
3588,SNCA Trpl.,0.257851,SNCA Trpl.,0.0
3589,SNCA Trpl.,0.845343,SNCA Trpl.,0.0
3590,SNCA Trpl.,0.272351,SNCA Trpl.,0.0
3591,SNCA Trpl.,0.387493,SNCA Trpl.,0.0
3592,SNCA Trpl.,1.077243,SNCA Trpl.,0.0
3593,SNCA Trpl.,0.967791,SNCA Trpl.,0.0
3594,SNCA Trpl.,1.037071,SNCA Trpl.,0.0
3595,SNCA Trpl.,0.818607,SNCA Trpl.,0.0
3596,SNCA Trpl.,1.099288,SNCA Trpl.,0.0
3597,SNCA Trpl.,1.054659,SNCA Trpl.,0.0
3598,SNCA Trpl.,0.825788,SNCA Trpl.,0.0
3599,SNCA Trpl.,0.988674,SNCA Trpl.,0.0
3600,SNCA Trpl.,0.935352,SNCA Trpl.,0.0
3601,SNCA Trpl.,1.195528,SNCA Trpl.,0.0
3602,SNCA Trpl.,1.277989,SNCA Trpl.,0.0
3603,SNCA Trpl.,1.091799,SNCA Trpl.,0.0
3604,SNCA Trpl.,0.795467,SNCA Trpl.,0.0
3605,SNCA Trpl.,0.747619,SNCA Trpl.,0.0
3606,SNCA Trpl.,1.087125,SNCA Trpl.,0.0
3607,SNCA Trpl.,1.064367,SNCA Trpl.,0.0
3608,SNCA Trpl.,1.226733,SNCA Trpl.,0.0
3609,SNCA Trpl.,0.859073,SNCA Trpl.,0.0
3610,SNCA Trpl.,0.740819,SNCA Trpl.,0.0
3611,SNCA Trpl.,1.109008,SNCA Trpl.,0.0
3612,SNCA Trpl.,1.022749,SNCA Trpl.,0.0
3613,SNCA Trpl.,1.125423,SNCA Trpl.,0.0
3614,SNCA Trpl.,0.902584,SNCA Trpl.,0.0
3615,SNCA Trpl.,0.87703,SNCA Trpl.,0.0
3616,SNCA Trpl.,1.072213,SNCA Trpl.,0.0
3617,SNCA Trpl.,1.230876,SNCA Trpl.,0.0
3618,SNCA Trpl.,1.086144,SNCA Trpl.,0.0
3619,SNCA Trpl.,0.932566,SNCA Trpl.,0.0
3620,SNCA Trpl.,0.803125,SNCA Trpl.,0.0
3621,SNCA Trpl.,0.947289,SNCA Trpl.,0.0
3622,SNCA Trpl.,1.206899,SNCA Trpl.,0.0
3623,SNCA Trpl.,1.561717,SNCA Trpl.,0.0
3624,SNCA Trpl.,1.336044,SNCA Trpl.,0.0
3625,SNCA Trpl.,0.492195,SNCA Trpl.,0.0
3626,SNCA Trpl.,0.403145,SNCA Trpl.,0.0
3627,SNCA Trpl.,1.197942,SNCA Trpl.,0.0
3628,SNCA Trpl.,0.943149,SNCA Trpl.,0.0
3629,SNCA Trpl.,1.560328,SNCA Trpl.,0.0
3630,SNCA Trpl.,0.70252,SNCA Trpl.,0.0
3631,SNCA Trpl.,0.596061,SNCA Trpl.,0.0
3632,SNCA Trpl.,0.744981,SNCA Trpl.,0.0
3633,SNCA Trpl.,1.625023,SNCA Trpl.,0.0
3634,SNCA Trpl.,0.92624,SNCA Trpl.,0.0
3635,SNCA Trpl.,0.703757,SNCA Trpl.,0.0
3636,SNCA Trpl.,0.788655,SNCA Trpl.,0.0
3637,SNCA Trpl.,0.791256,SNCA Trpl.,0.0
3638,SNCA Trpl.,1.599157,SNCA Trpl.,0.0
3639,SNCA Trpl.,1.137545,SNCA Trpl.,0.0
3640,SNCA Trpl.,1.278066,SNCA Trpl.,0.0
3641,SNCA Trpl.,0.405321,SNCA Trpl.,0.0
3642,SNCA Trpl.,0.305858,SNCA Trpl.,0.0
3643,SNCA Trpl.,0.262428,SNCA Trpl.,0.0
3644,SNCA Trpl.,0.299336,SNCA Trpl.,0.0
3645,SNCA Trpl.,0.486214,SNCA Trpl.,0.0
3646,SNCA Trpl.,0.58776,SNCA Trpl.,0.0
3647,SNCA Trpl.,0.874929,SNCA Trpl.,0.0
3648,SNCA Trpl.,0.960984,SNCA Trpl.,0.0
3649,SNCA Trpl.,1.116102,SNCA Trpl.,0.0
3650,SNCA Trpl.,1.079424,SNCA Trpl.,0.0
3651,SNCA Trpl.,0.864942,SNCA Trpl.,0.0
3652,SNCA Trpl.,1.103619,SNCA Trpl.,0.0
3653,SNCA Trpl.,0.635577,SNCA Trpl.,0.0
3654,SNCA Trpl.,1.003972,SNCA Trpl.,0.0
3655,SNCA Trpl.,0.757362,SNCA Trpl.,0.0
3656,SNCA Trpl.,1.294772,SNCA Trpl.,0.0
3657,SNCA Trpl.,1.017537,SNCA Trpl.,0.0
3658,SNCA Trpl.,1.29078,SNCA Trpl.,0.0
3659,SNCA Trpl.,0.363985,SNCA Trpl.,0.0
3660,SNCA Trpl.,3.872977,SNCA Trpl.,0.0
3661,SNCA Trpl.,0.257851,SNCA Trpl.,0.0
3662,SNCA Trpl.,0.845343,SNCA Trpl.,0.0
3663,SNCA Trpl.,0.272351,SNCA Trpl.,0.0
3664,SNCA Trpl.,0.387493,SNCA Trpl.,0.0
3665,SNCA Trpl.,1.077243,SNCA Trpl.,0.0
3666,SNCA Trpl.,0.967791,SNCA Trpl.,0.0
3667,SNCA Trpl.,1.037071,SNCA Trpl.,0.0
3668,SNCA Trpl.,0.818607,SNCA Trpl.,0.0
3669,SNCA Trpl.,1.099288,SNCA Trpl.,0.0
3670,SNCA Trpl.,1.054659,SNCA Trpl.,0.0
3671,SNCA Trpl.,0.825788,SNCA Trpl.,0.0
3672,SNCA Trpl.,0.988674,SNCA Trpl.,0.0
3673,SNCA Trpl.,0.935352,SNCA Trpl.,0.0
3674,SNCA Trpl.,1.195528,SNCA Trpl.,0.0
3675,SNCA Trpl.,1.277989,SNCA Trpl.,0.0
3676,SNCA Trpl.,1.091799,SNCA Trpl.,0.0
3677,SNCA Trpl.,0.795467,SNCA Trpl.,0.0
3678,SNCA Trpl.,0.747619,SNCA Trpl.,0.0
3679,SNCA Trpl.,1.087125,SNCA Trpl.,0.0
3680,SNCA Trpl.,1.064367,SNCA Trpl.,0.0
3681,SNCA Trpl.,1.226733,SNCA Trpl.,0.0
3682,SNCA Trpl.,0.859073,SNCA Trpl.,0.0
3683,SNCA Trpl.,0.740819,SNCA Trpl.,0.0
3684,SNCA Trpl.,1.109008,SNCA Trpl.,0.0
3685,SNCA Trpl.,1.022749,SNCA Trpl.,0.0
3686,SNCA Trpl.,1.125423,SNCA Trpl.,0.0
3687,SNCA Trpl.,0.902584,SNCA Trpl.,0.0
3688,SNCA Trpl.,0.87703,SNCA Trpl.,0.0
3689,SNCA Trpl.,1.072213,SNCA Trpl.,0.0
3690,SNCA Trpl.,1.230876,SNCA Trpl.,0.0
3691,SNCA Trpl.,1.086144,SNCA Trpl.,0.0
3692,SNCA Trpl.,0.932566,SNCA Trpl.,0.0
3693,SNCA Trpl.,0.803125,SNCA Trpl.,0.0
3694,SNCA Trpl.,0.947289,SNCA Trpl.,0.0
3695,SNCA Trpl.,1.206899,SNCA Trpl.,0.0
3696,SNCA Trpl.,1.561717,SNCA Trpl.,0.0
3697,SNCA Trpl.,1.336044,SNCA Trpl.,0.0
3698,SNCA Trpl.,0.492195,SNCA Trpl.,0.0
3699,SNCA Trpl.,0.403145,SNCA Trpl.,0.0
3700,SNCA Trpl.,1.197942,SNCA Trpl.,0.0
3701,SNCA Trpl.,0.943149,SNCA Trpl.,0.0
3702,SNCA Trpl.,1.560328,SNCA Trpl.,0.0
3703,SNCA Trpl.,0.70252,SNCA Trpl.,0.0
3704,SNCA Trpl.,0.596061,SNCA Trpl.,0.0
3705,SNCA Trpl.,0.744981,SNCA Trpl.,0.0
3706,SNCA Trpl.,1.625023,SNCA Trpl.,0.0
3707,SNCA Trpl.,0.92624,SNCA Trpl.,0.0
3708,SNCA Trpl.,0.703757,SNCA Trpl.,0.0
3709,SNCA Trpl.,0.788655,SNCA Trpl.,0.0
3710,SNCA Trpl.,0.791256,SNCA Trpl.,0.0
3711,SNCA Trpl.,1.599157,SNCA Trpl.,0.0
3712,SNCA Trpl.,1.137545,SNCA Trpl.,0.0
3713,SNCA Trpl.,1.278066,SNCA Trpl.,0.0
3714,SNCA Trpl.,0.405321,SNCA Trpl.,0.0
3715,SNCA Trpl.,0.305858,SNCA Trpl.,0.0
3716,SNCA Trpl.,0.262428,SNCA Trpl.,0.0
3717,SNCA Trpl.,0.299336,SNCA Trpl.,0.0
3718,SNCA Trpl.,0.486214,SNCA Trpl.,0.0
3719,SNCA Trpl.,0.58776,SNCA Trpl.,0.0
3720,SNCA Trpl.,0.874929,SNCA Trpl.,0.0
3721,SNCA Trpl.,0.960984,SNCA Trpl.,0.0
3722,SNCA Trpl.,1.116102,SNCA Trpl.,0.0
3723,SNCA Trpl.,1.079424,SNCA Trpl.,0.0
3724,SNCA Trpl.,0.864942,SNCA Trpl.,0.0
3725,SNCA Trpl.,1.103619,SNCA Trpl.,0.0
3726,SNCA Trpl.,0.635577,SNCA Trpl.,0.0
3727,SNCA Trpl.,1.003972,SNCA Trpl.,0.0
3728,SNCA Trpl.,0.757362,SNCA Trpl.,0.0
3729,SNCA Trpl.,1.294772,SNCA Trpl.,0.0
3730,SNCA Trpl.,1.017537,SNCA Trpl.,0.0
3731,SNCA Trpl.,1.29078,SNCA Trpl.,0.0
3732,SNCA Trpl.,0.363985,SNCA Trpl.,0.0
3733,SNCA Trpl.,3.872977,SNCA Trpl.,0.0
3734,SNCA Trpl.,0.257851,SNCA Trpl.,0.0
3735,SNCA Trpl.,0.845343,SNCA Trpl.,0.0
3736,SNCA Trpl.,0.272351,SNCA Trpl.,0.0
3737,SNCA Trpl.,0.387493,SNCA Trpl.,0.0
3738,SNCA Trpl.,1.077243,SNCA Trpl.,0.0
3739,SNCA Trpl.,0.967791,SNCA Trpl.,0.0
3740,SNCA Trpl.,1.037071,SNCA Trpl.,0.0
3741,SNCA Trpl.,0.818607,SNCA Trpl.,0.0
3742,SNCA Trpl.,1.099288,SNCA Trpl.,0.0
3743,SNCA Trpl.,1.054659,SNCA Trpl.,0.0
3744,SNCA Trpl.,0.825788,SNCA Trpl.,0.0
3745,SNCA Trpl.,0.988674,SNCA Trpl.,0.0
3746,SNCA Trpl.,0.935352,SNCA Trpl.,0.0
3747,SNCA Trpl.,1.195528,SNCA Trpl.,0.0
3748,SNCA Trpl.,1.277989,SNCA Trpl.,0.0
3749,SNCA Trpl.,1.091799,SNCA Trpl.,0.0
3750,SNCA Trpl.,0.795467,SNCA Trpl.,0.0
3751,SNCA Trpl.,0.747619,SNCA Trpl.,0.0
3752,SNCA Trpl.,1.087125,SNCA Trpl.,0.0
3753,SNCA Trpl.,1.064367,SNCA Trpl.,0.0
3754,SNCA Trpl.,1.226733,SNCA Trpl.,0.0
3755,SNCA Trpl.,0.859073,SNCA Trpl.,0.0
3756,SNCA Trpl.,0.740819,SNCA Trpl.,0.0
3757,SNCA Trpl.,1.109008,SNCA Trpl.,0.0
3758,SNCA Trpl.,1.022749,SNCA Trpl.,0.0
3759,SNCA Trpl.,1.125423,SNCA Trpl.,0.0
3760,SNCA Trpl.,0.902584,SNCA Trpl.,0.0
3761,SNCA Trpl.,0.87703,SNCA Trpl.,0.0
3762,SNCA Trpl.,1.072213,SNCA Trpl.,0.0
3763,SNCA Trpl.,1.230876,SNCA Trpl.,0.0
3764,SNCA Trpl.,1.086144,SNCA Trpl.,0.0
3765,SNCA Trpl.,0.932566,SNCA Trpl.,0.0
3766,SNCA Trpl.,0.803125,SNCA Trpl.,0.0
3767,SNCA Trpl.,0.947289,SNCA Trpl.,0.0
3768,SNCA Trpl.,1.206899,SNCA Trpl.,0.0
3769,SNCA Trpl.,1.561717,SNCA Trpl.,0.0
3770,SNCA Trpl.,1.336044,SNCA Trpl.,0.0
3771,SNCA Trpl.,0.492195,SNCA Trpl.,0.0
3772,SNCA Trpl.,0.403145,SNCA Trpl.,0.0
3773,SNCA Trpl.,1.197942,SNCA Trpl.,0.0
3774,SNCA Trpl.,0.943149,SNCA Trpl.,0.0
3775,SNCA Trpl.,1.560328,SNCA Trpl.,0.0
3776,SNCA Trpl.,0.70252,SNCA Trpl.,0.0
3777,SNCA Trpl.,0.596061,SNCA Trpl.,0.0
3778,SNCA Trpl.,0.744981,SNCA Trpl.,0.0
3779,SNCA Trpl.,1.625023,SNCA Trpl.,0.0
3780,SNCA Trpl.,0.92624,SNCA Trpl.,0.0
3781,SNCA Trpl.,0.703757,SNCA Trpl.,0.0
3782,SNCA Trpl.,0.788655,SNCA Trpl.,0.0
3783,SNCA Trpl.,0.791256,SNCA Trpl.,0.0
3784,SNCA Trpl.,1.599157,SNCA Trpl.,0.0
3785,SNCA Trpl.,1.137545,SNCA Trpl.,0.0
3786,SNCA Trpl.,1.278066,SNCA Trpl.,0.0
3787,SNCA Trpl.,0.405321,SNCA Trpl.,0.0
3788,SNCA Trpl.,0.305858,SNCA Trpl.,0.0
3789,SNCA Trpl.,0.262428,SNCA Trpl.,0.0
3790,SNCA Trpl.,0.299336,SNCA Trpl.,0.0
3791,SNCA Trpl.,0.486214,SNCA Trpl.,0.0
3792,SNCA Trpl.,0.58776,SNCA Trpl.,0.0
3793,SNCA Trpl.,0.874929,SNCA Trpl.,0.0
3794,SNCA Trpl.,0.960984,SNCA Trpl.,0.0
3795,SNCA Trpl.,1.116102,SNCA Trpl.,0.0
3796,SNCA Trpl.,1.079424,SNCA Trpl.,0.0
3797,SNCA Trpl.,0.864942,SNCA Trpl.,0.0
3798,SNCA Trpl.,1.103619,SNCA Trpl.,0.0
3799,SNCA Trpl.,0.635577,SNCA Trpl.,0.0
3800,SNCA Trpl.,1.003972,SNCA Trpl.,0.0
3801,SNCA Trpl.,0.757362,SNCA Trpl.,0.0
3802,SNCA Trpl.,1.294772,SNCA Trpl.,0.0
3803,SNCA Trpl.,1.017537,SNCA Trpl.,0.0
3804,SNCA Trpl.,1.29078,SNCA Trpl.,0.0
3805,SNCA Trpl.,0.363985,SNCA Trpl.,0.0
3806,SNCA Trpl.,3.872977,SNCA Trpl.,0.0
3807,SNCA Trpl.,0.257851,SNCA Trpl.,0.0
3808,SNCA Trpl.,0.845343,SNCA Trpl.,0.0
3809,SNCA Trpl.,0.272351,SNCA Trpl.,0.0
3810,SNCA Trpl.,0.387493,SNCA Trpl.,0.0
3811,SNCA Trpl.,1.077243,SNCA Trpl.,0.0
3812,SNCA Trpl.,0.967791,SNCA Trpl.,0.0
3813,SNCA Trpl.,1.037071,SNCA Trpl.,0.0
3814,SNCA Trpl.,0.818607,SNCA Trpl.,0.0
3815,SNCA Trpl.,1.099288,SNCA Trpl.,0.0
3816,SNCA Trpl.,1.054659,SNCA Trpl.,0.0
3817,SNCA Trpl.,0.825788,SNCA Trpl.,0.0
3818,SNCA Trpl.,0.988674,SNCA Trpl.,0.0
3819,SNCA Trpl.,0.935352,SNCA Trpl.,0.0
3820,SNCA Trpl.,1.195528,SNCA Trpl.,0.0
3821,SNCA Trpl.,1.277989,SNCA Trpl.,0.0
3822,SNCA Trpl.,1.091799,SNCA Trpl.,0.0
3823,SNCA Trpl.,0.795467,SNCA Trpl.,0.0
3824,SNCA Trpl.,0.747619,SNCA Trpl.,0.0
3825,SNCA Trpl.,1.087125,SNCA Trpl.,0.0
3826,SNCA Trpl.,1.064367,SNCA Trpl.,0.0
3827,SNCA Trpl.,1.226733,SNCA Trpl.,0.0
3828,SNCA Trpl.,0.859073,SNCA Trpl.,0.0
3829,SNCA Trpl.,0.740819,SNCA Trpl.,0.0
3830,SNCA Trpl.,1.109008,SNCA Trpl.,0.0
