,column,value,Compound,Concentration (M)
5869,SNCA Trpl.,0.915099,SNCA Trpl.,0
5870,SNCA Trpl.,0.867204,SNCA Trpl.,0
5871,SNCA Trpl.,0.942698,SNCA Trpl.,0
5872,SNCA Trpl.,0.975049,SNCA Trpl.,0
5873,SNCA Trpl.,0.884432,SNCA Trpl.,0
5874,SNCA Trpl.,0.703073,SNCA Trpl.,0
5875,SNCA Trpl.,1.136463,SNCA Trpl.,0
5876,SNCA Trpl.,1.157629,SNCA Trpl.,0
5877,SNCA Trpl.,0.995381,SNCA Trpl.,0
5878,SNCA Trpl.,1.129961,SNCA Trpl.,0
5879,SNCA Trpl.,1.10943,SNCA Trpl.,0
5880,SNCA Trpl.,0.90006,SNCA Trpl.,0
5881,SNCA Trpl.,0.935348,SNCA Trpl.,0
5882,SNCA Trpl.,0.72823,SNCA Trpl.,0
5883,SNCA Trpl.,0.87085,SNCA Trpl.,0
5884,SNCA Trpl.,0.966668,SNCA Trpl.,0
5885,SNCA Trpl.,1.312335,SNCA Trpl.,0
5886,SNCA Trpl.,1.189735,SNCA Trpl.,0
5887,SNCA Trpl.,1.191581,SNCA Trpl.,0
5888,SNCA Trpl.,1.131568,SNCA Trpl.,0
5889,SNCA Trpl.,1.120994,SNCA Trpl.,0
5890,SNCA Trpl.,0.866111,SNCA Trpl.,0
5891,SNCA Trpl.,0.75374,SNCA Trpl.,0
5892,SNCA Trpl.,0.714001,SNCA Trpl.,0
5893,SNCA Trpl.,0.808692,SNCA Trpl.,0
5894,SNCA Trpl.,0.754585,SNCA Trpl.,0
5895,SNCA Trpl.,1.295809,SNCA Trpl.,0
5896,SNCA Trpl.,1.188212,SNCA Trpl.,0
5897,SNCA Trpl.,1.033853,SNCA Trpl.,0
5898,SNCA Trpl.,0.98412,SNCA Trpl.,0
5899,SNCA Trpl.,0.968081,SNCA Trpl.,0
5900,SNCA Trpl.,0.978657,SNCA Trpl.,0
5901,SNCA Trpl.,0.981143,SNCA Trpl.,0
5902,SNCA Trpl.,0.952239,SNCA Trpl.,0
5903,SNCA Trpl.,0.896566,SNCA Trpl.,0
5904,SNCA Trpl.,0.966245,SNCA Trpl.,0
5905,SNCA Trpl.,0.974571,SNCA Trpl.,0
5906,SNCA Trpl.,1.007145,SNCA Trpl.,0
5907,SNCA Trpl.,1.02911,SNCA Trpl.,0
5908,SNCA Trpl.,0.967225,SNCA Trpl.,0
5909,SNCA Trpl.,1.044688,SNCA Trpl.,0
5910,SNCA Trpl.,0.846761,SNCA Trpl.,0
5911,SNCA Trpl.,0.985831,SNCA Trpl.,0
5912,SNCA Trpl.,1.018054,SNCA Trpl.,0
5913,SNCA Trpl.,0.941164,SNCA Trpl.,0
5914,SNCA Trpl.,0.910089,SNCA Trpl.,0
5915,SNCA Trpl.,0.856975,SNCA Trpl.,0
5916,SNCA Trpl.,0.90299,SNCA Trpl.,0
5917,SNCA Trpl.,0.98138,SNCA Trpl.,0
5918,SNCA Trpl.,1.097073,SNCA Trpl.,0
5919,SNCA Trpl.,0.995435,SNCA Trpl.,0
5920,SNCA Trpl.,0.956705,SNCA Trpl.,0
5921,SNCA Trpl.,1.038109,SNCA Trpl.,0
5922,SNCA Trpl.,1.009221,SNCA Trpl.,0
5923,SNCA Trpl.,0.987588,SNCA Trpl.,0
5924,SNCA Trpl.,0.991697,SNCA Trpl.,0
5925,SNCA Trpl.,0.938479,SNCA Trpl.,0
5926,SNCA Trpl.,0.982795,SNCA Trpl.,0
5927,SNCA Trpl.,1.151988,SNCA Trpl.,0
5928,SNCA Trpl.,1.191793,SNCA Trpl.,0
5929,SNCA Trpl.,1.00893,SNCA Trpl.,0
5930,SNCA Trpl.,1.248577,SNCA Trpl.,0
5931,SNCA Trpl.,1.123644,SNCA Trpl.,0
5932,SNCA Trpl.,0.885834,SNCA Trpl.,0
5933,SNCA Trpl.,0.801057,SNCA Trpl.,0
5934,SNCA Trpl.,0.878549,SNCA Trpl.,0
5935,SNCA Trpl.,0.780891,SNCA Trpl.,0
5936,SNCA Trpl.,0.782813,SNCA Trpl.,0
5937,SNCA Trpl.,1.024455,SNCA Trpl.,0
5938,SNCA Trpl.,1.200803,SNCA Trpl.,0
5939,SNCA Trpl.,1.085996,SNCA Trpl.,0
5940,SNCA Trpl.,1.075182,SNCA Trpl.,0
5941,SNCA Trpl.,1.278118,SNCA Trpl.,0
5942,SNCA Trpl.,1.204792,SNCA Trpl.,0
5943,SNCA Trpl.,1.048275,SNCA Trpl.,0
5944,SNCA Trpl.,1.039102,SNCA Trpl.,0
5945,SNCA Trpl.,0.902625,SNCA Trpl.,0
5946,SNCA Trpl.,0.805207,SNCA Trpl.,0
5947,SNCA Trpl.,0.996156,SNCA Trpl.,0
5948,SNCA Trpl.,1.122431,SNCA Trpl.,0
5949,SNCA Trpl.,0.929821,SNCA Trpl.,0
5950,SNCA Trpl.,1.000776,SNCA Trpl.,0
5951,SNCA Trpl.,0.950815,SNCA Trpl.,0
5952,SNCA Trpl.,1.004887,SNCA Trpl.,0
5953,SNCA Trpl.,0.876068,SNCA Trpl.,0
5954,SNCA Trpl.,0.899165,SNCA Trpl.,0
5955,SNCA Trpl.,1.142635,SNCA Trpl.,0
5956,SNCA Trpl.,1.077246,SNCA Trpl.,0
5957,SNCA Trpl.,0.972297,SNCA Trpl.,0
5958,SNCA Trpl.,0.880548,SNCA Trpl.,0
5959,SNCA Trpl.,1.045404,SNCA Trpl.,0
5960,SNCA Trpl.,1.048554,SNCA Trpl.,0
5961,SNCA Trpl.,1.053196,SNCA Trpl.,0
5962,SNCA Trpl.,1.049751,SNCA Trpl.,0
5963,SNCA Trpl.,0.923758,SNCA Trpl.,0
5964,SNCA Trpl.,1.040898,SNCA Trpl.,0
5965,SNCA Trpl.,1.062482,SNCA Trpl.,0
5966,SNCA Trpl.,0.993202,SNCA Trpl.,0
5967,SNCA Trpl.,1.122563,SNCA Trpl.,0
5968,SNCA Trpl.,1.096277,SNCA Trpl.,0
5969,SNCA Trpl.,0.966276,SNCA Trpl.,0
5970,SNCA Trpl.,0.730072,SNCA Trpl.,0
5971,SNCA Trpl.,1.031702,SNCA Trpl.,0
5972,SNCA Trpl.,0.986805,SNCA Trpl.,0
5973,SNCA Trpl.,0.971634,SNCA Trpl.,0
5974,SNCA Trpl.,1.124269,SNCA Trpl.,0
5975,SNCA Trpl.,0.972907,SNCA Trpl.,0
5976,SNCA Trpl.,0.85927,SNCA Trpl.,0
5977,SNCA Trpl.,1.207257,SNCA Trpl.,0
5978,SNCA Trpl.,1.179795,SNCA Trpl.,0
5979,SNCA Trpl.,1.011112,SNCA Trpl.,0
5980,SNCA Trpl.,1.030392,SNCA Trpl.,0
5981,SNCA Trpl.,1.312121,SNCA Trpl.,0
5982,SNCA Trpl.,1.109992,SNCA Trpl.,0
5983,SNCA Trpl.,0.915099,SNCA Trpl.,0
5984,SNCA Trpl.,0.867204,SNCA Trpl.,0
5985,SNCA Trpl.,0.942698,SNCA Trpl.,0
5986,SNCA Trpl.,0.975049,SNCA Trpl.,0
5987,SNCA Trpl.,0.884432,SNCA Trpl.,0
5988,SNCA Trpl.,0.703073,SNCA Trpl.,0
5989,SNCA Trpl.,1.136463,SNCA Trpl.,0
5990,SNCA Trpl.,1.157629,SNCA Trpl.,0
5991,SNCA Trpl.,0.995381,SNCA Trpl.,0
5992,SNCA Trpl.,1.129961,SNCA Trpl.,0
5993,SNCA Trpl.,1.10943,SNCA Trpl.,0
5994,SNCA Trpl.,0.90006,SNCA Trpl.,0
5995,SNCA Trpl.,0.935348,SNCA Trpl.,0
5996,SNCA Trpl.,0.72823,SNCA Trpl.,0
5997,SNCA Trpl.,0.87085,SNCA Trpl.,0
5998,SNCA Trpl.,0.966668,SNCA Trpl.,0
5999,SNCA Trpl.,1.312335,SNCA Trpl.,0
6000,SNCA Trpl.,1.189735,SNCA Trpl.,0
6001,SNCA Trpl.,1.191581,SNCA Trpl.,0
6002,SNCA Trpl.,1.131568,SNCA Trpl.,0
6003,SNCA Trpl.,1.120994,SNCA Trpl.,0
6004,SNCA Trpl.,0.866111,SNCA Trpl.,0
6005,SNCA Trpl.,0.75374,SNCA Trpl.,0
6006,SNCA Trpl.,0.714001,SNCA Trpl.,0
6007,SNCA Trpl.,0.808692,SNCA Trpl.,0
6008,SNCA Trpl.,0.754585,SNCA Trpl.,0
6009,SNCA Trpl.,1.295809,SNCA Trpl.,0
6010,SNCA Trpl.,1.188212,SNCA Trpl.,0
6011,SNCA Trpl.,1.033853,SNCA Trpl.,0
6012,SNCA Trpl.,0.98412,SNCA Trpl.,0
6013,SNCA Trpl.,0.968081,SNCA Trpl.,0
6014,SNCA Trpl.,0.978657,SNCA Trpl.,0
6015,SNCA Trpl.,0.981143,SNCA Trpl.,0
6016,SNCA Trpl.,0.952239,SNCA Trpl.,0
6017,SNCA Trpl.,0.896566,SNCA Trpl.,0
6018,SNCA Trpl.,0.966245,SNCA Trpl.,0
6019,SNCA Trpl.,0.974571,SNCA Trpl.,0
6020,SNCA Trpl.,1.007145,SNCA Trpl.,0
6021,SNCA Trpl.,1.02911,SNCA Trpl.,0
6022,SNCA Trpl.,0.967225,SNCA Trpl.,0
6023,SNCA Trpl.,1.044688,SNCA Trpl.,0
6024,SNCA Trpl.,0.846761,SNCA Trpl.,0
6025,SNCA Trpl.,0.985831,SNCA Trpl.,0
6026,SNCA Trpl.,1.018054,SNCA Trpl.,0
6027,SNCA Trpl.,0.941164,SNCA Trpl.,0
6028,SNCA Trpl.,0.910089,SNCA Trpl.,0
6029,SNCA Trpl.,0.856975,SNCA Trpl.,0
6030,SNCA Trpl.,0.90299,SNCA Trpl.,0
6031,SNCA Trpl.,0.98138,SNCA Trpl.,0
6032,SNCA Trpl.,1.097073,SNCA Trpl.,0
6033,SNCA Trpl.,0.995435,SNCA Trpl.,0
6034,SNCA Trpl.,0.956705,SNCA Trpl.,0
6035,SNCA Trpl.,1.038109,SNCA Trpl.,0
6036,SNCA Trpl.,1.009221,SNCA Trpl.,0
6037,SNCA Trpl.,0.987588,SNCA Trpl.,0
6038,SNCA Trpl.,0.991697,SNCA Trpl.,0
6039,SNCA Trpl.,0.938479,SNCA Trpl.,0
6040,SNCA Trpl.,0.982795,SNCA Trpl.,0
6041,SNCA Trpl.,1.151988,SNCA Trpl.,0
6042,SNCA Trpl.,1.191793,SNCA Trpl.,0
6043,SNCA Trpl.,1.00893,SNCA Trpl.,0
6044,SNCA Trpl.,1.248577,SNCA Trpl.,0
6045,SNCA Trpl.,1.123644,SNCA Trpl.,0
6046,SNCA Trpl.,0.885834,SNCA Trpl.,0
6047,SNCA Trpl.,0.801057,SNCA Trpl.,0
6048,SNCA Trpl.,0.878549,SNCA Trpl.,0
6049,SNCA Trpl.,0.780891,SNCA Trpl.,0
6050,SNCA Trpl.,0.782813,SNCA Trpl.,0
6051,SNCA Trpl.,1.024455,SNCA Trpl.,0
6052,SNCA Trpl.,1.200803,SNCA Trpl.,0
6053,SNCA Trpl.,1.085996,SNCA Trpl.,0
6054,SNCA Trpl.,1.075182,SNCA Trpl.,0
6055,SNCA Trpl.,1.278118,SNCA Trpl.,0
6056,STF-62247_0.5μΜ,1.075477,STF-62247,5.00E-07
6057,STF-62247_0.5μΜ,0.991256,STF-62247,5.00E-07
6058,STF-62247_0.5μΜ,1.181816,STF-62247,5.00E-07
6059,STF-62247_0.5μΜ,1.178964,STF-62247,5.00E-07
6060,STF-62247_0.5μΜ,1.001046,STF-62247,5.00E-07
6061,STF-62247_0.5μΜ,1.055824,STF-62247,5.00E-07
6062,STF-62247_0.5μΜ,1.210861,STF-62247,5.00E-07
6063,STF-62247_0.5μΜ,1.295953,STF-62247,5.00E-07
6064,STF-62247_0.5μΜ,0.688649,STF-62247,5.00E-07
6065,STF-62247_0.5μΜ,1.296163,STF-62247,5.00E-07
6066,STF-62247_100nM,0.912168,STF-62247,1.00E-07
6067,STF-62247_100nM,1.200388,STF-62247,1.00E-07
6068,STF-62247_100nM,1.047211,STF-62247,1.00E-07
6069,STF-62247_100nM,1.354559,STF-62247,1.00E-07
6070,STF-62247_10nM,1.012633,STF-62247,1.00E-08
6071,STF-62247_10nM,1.225314,STF-62247,1.00E-08
6072,STF-62247_10nM,1.035811,STF-62247,1.00E-08
6073,STF-62247_10nM,1.254071,STF-62247,1.00E-08
6074,STF-62247_10μM,0.913297,STF-62247,1.00E-05
6075,STF-62247_10μM,0.907879,STF-62247,1.00E-05
6076,STF-62247_10μM,0.814243,STF-62247,1.00E-05
6077,STF-62247_10μM,0.731865,STF-62247,1.00E-05
6078,STF-62247_10μM,0.784329,STF-62247,1.00E-05
6079,STF-62247_10μM,1.032363,STF-62247,1.00E-05
6080,STF-62247_10μM,1.067754695,STF-62247,1.00E-05
6081,STF-62247_10μM,1.056174,STF-62247,1.00E-05
6082,STF-62247_10μM,0.974993,STF-62247,1.00E-05
6083,STF-62247_10μM,0.917634,STF-62247,1.00E-05
6084,STF-62247_1μM,0.8833,STF-62247,1.00E-06
6085,STF-62247_1μM,1.195048,STF-62247,1.00E-06
6086,STF-62247_1μM,0.812823,STF-62247,1.00E-06
6087,STF-62247_1μM,1.106919,STF-62247,1.00E-06
6088,STF-62247_1μM,0.970459,STF-62247,1.00E-06
6089,STF-62247_1μM,1.077694,STF-62247,1.00E-06
6090,STF-62247_1μM,1.065167806,STF-62247,1.00E-06
6091,STF-62247_1μM,1.104572,STF-62247,1.00E-06
6092,STF-62247_1μM,1.14593,STF-62247,1.00E-06
6093,STF-62247_1μM,1.099895,STF-62247,1.00E-06
6094,STF-62247_1μM,1.025251,STF-62247,1.00E-06
6095,STF-62247_1μM,0.955699,STF-62247,1.00E-06
6096,STF-62247_1μM,0.978613,STF-62247,1.00E-06
6097,STF-62247_1μM,1.290316,STF-62247,1.00E-06
6098,STF-62247_1μM,1.02768,STF-62247,1.00E-06
6099,STF-62247_1μM,0.964014,STF-62247,1.00E-06
6100,STF-62247_1μM,0.920335,STF-62247,1.00E-06
6101,STF-62247_1μM,1.192415,STF-62247,1.00E-06
6102,STF-62247_1μM,1.099908,STF-62247,1.00E-06
6103,STF-62247_1μM,0.988407,STF-62247,1.00E-06
6104,STF-62247_1μM,0.860121,STF-62247,1.00E-06
6105,STF-62247_1μM,0.694338,STF-62247,1.00E-06
6106,STF-62247_1μM,0.772382,STF-62247,1.00E-06
6107,STF-62247_1μM,1.254404,STF-62247,1.00E-06
6108,STF-62247_2.5μΜ,0.975763,STF-62247,2.50E-06
6109,STF-62247_2.5μΜ,1.081502,STF-62247,2.50E-06
6110,STF-62247_2.5μΜ,1.067961,STF-62247,2.50E-06
6111,STF-62247_2.5μΜ,1.154471,STF-62247,2.50E-06
6112,STF-62247_2.5μΜ,0.865247,STF-62247,2.50E-06
6113,STF-62247_2.5μΜ,1.028401,STF-62247,2.50E-06
6114,STF-62247_2.5μΜ,0.995999,STF-62247,2.50E-06
6115,STF-62247_2.5μΜ,1.332539,STF-62247,2.50E-06
6116,STF-62247_2.5μΜ,0.894921,STF-62247,2.50E-06
6117,STF-62247_2.5μΜ,1.072958,STF-62247,2.50E-06
6118,STF-62247_5μM,0.913297,STF-62247,5.00E-06
6119,STF-62247_5μM,0.907879,STF-62247,5.00E-06
6120,STF-62247_5μM,0.814243,STF-62247,5.00E-06
6121,STF-62247_5μM,0.731865,STF-62247,5.00E-06
6122,STF-62247_5μM,0.784329,STF-62247,5.00E-06
6123,STF-62247_5μM,0.792057,STF-62247,5.00E-06
6124,STF-62247_5μM,0.824884,STF-62247,5.00E-06
6125,STF-62247_5μM,0.787559,STF-62247,5.00E-06
6126,STF-62247_5μM,0.800714,STF-62247,5.00E-06
6127,STF-62247_5μM,0.844663,STF-62247,5.00E-06
6128,Sertraline_0.5μΜ,0.941347,Sertraline,5.00E-07
6129,Sertraline_0.5μΜ,0.9343,Sertraline,5.00E-07
6130,Sertraline_0.5μΜ,0.955696,Sertraline,5.00E-07
6131,Sertraline_0.5μΜ,1.142166,Sertraline,5.00E-07
6132,Sertraline_0.5μΜ,1.136402,Sertraline,5.00E-07
6133,Sertraline_0.5μΜ,0.792797,Sertraline,5.00E-07
6134,Sertraline_0.5μΜ,1.020456,Sertraline,5.00E-07
6135,Sertraline_0.5μΜ,1.048144,Sertraline,5.00E-07
6136,Sertraline_0.5μΜ,0.732633,Sertraline,5.00E-07
6137,Sertraline_0.5μΜ,1.251438,Sertraline,5.00E-07
6138,Sertraline_100nM,0.922695,Sertraline,1.00E-07
6139,Sertraline_100nM,0.883916,Sertraline,1.00E-07
6140,Sertraline_100nM,0.819939,Sertraline,1.00E-07
6141,Sertraline_100nM,1.200807,Sertraline,1.00E-07
6142,Sertraline_10nM,0.789799,Sertraline,1.00E-08
6143,Sertraline_10nM,0.946897,Sertraline,1.00E-08
6144,Sertraline_10nM,0.831747,Sertraline,1.00E-08
6145,Sertraline_10nM,0.993176,Sertraline,1.00E-08
6146,Sertraline_10μM,0.301482,Sertraline,1.00E-05
6147,Sertraline_10μM,0.198491,Sertraline,1.00E-05
6148,Sertraline_10μM,0.217731,Sertraline,1.00E-05
6149,Sertraline_10μM,0.156338,Sertraline,1.00E-05
6150,Sertraline_10μM,0.196689,Sertraline,1.00E-05
6151,Sertraline_10μM,0.254029,Sertraline,1.00E-05
6152,Sertraline_10μM,0.305319143,Sertraline,1.00E-05
6153,Sertraline_10μM,0.289038,Sertraline,1.00E-05
6154,Sertraline_10μM,0.290618,Sertraline,1.00E-05
6155,Sertraline_10μM,0.324804,Sertraline,1.00E-05
6156,Sertraline_1μM,0.914496,Sertraline,1.00E-06
6157,Sertraline_1μM,0.847272,Sertraline,1.00E-06
6158,Sertraline_1μM,0.792983,Sertraline,1.00E-06
6159,Sertraline_1μM,0.951963,Sertraline,1.00E-06
6160,Sertraline_1μM,0.889125,Sertraline,1.00E-06
6161,Sertraline_1μM,1.05355,Sertraline,1.00E-06
6162,Sertraline_1μM,1.200218822,Sertraline,1.00E-06
6163,Sertraline_1μM,1.277522,Sertraline,1.00E-06
6164,Sertraline_1μM,1.289886,Sertraline,1.00E-06
6165,Sertraline_1μM,1.187751,Sertraline,1.00E-06
6166,Sertraline_1μM,0.691947,Sertraline,1.00E-06
6167,Sertraline_1μM,0.853049,Sertraline,1.00E-06
6168,Sertraline_1μM,0.778801,Sertraline,1.00E-06
6169,Sertraline_1μM,0.972809,Sertraline,1.00E-06
6170,Sertraline_1μM,0.950229,Sertraline,1.00E-06
6171,Sertraline_1μM,0.835972,Sertraline,1.00E-06
6172,Sertraline_1μM,1.014701,Sertraline,1.00E-06
6173,Sertraline_1μM,0.886065,Sertraline,1.00E-06
6174,Sertraline_1μM,0.787159,Sertraline,1.00E-06
6175,Sertraline_1μM,0.75106,Sertraline,1.00E-06
6176,Sertraline_1μM,0.582093,Sertraline,1.00E-06
6177,Sertraline_1μM,0.57696,Sertraline,1.00E-06
6178,Sertraline_1μM,0.445807,Sertraline,1.00E-06
6179,Sertraline_1μM,1.044684,Sertraline,1.00E-06
6180,Sertraline_2.5μΜ,0.680586,Sertraline,2.50E-06
6181,Sertraline_2.5μΜ,0.230851,Sertraline,2.50E-06
6182,Sertraline_2.5μΜ,0.336946,Sertraline,2.50E-06
6183,Sertraline_2.5μΜ,0.387753,Sertraline,2.50E-06
6184,Sertraline_2.5μΜ,0.214765,Sertraline,2.50E-06
6185,Sertraline_2.5μΜ,0.329241,Sertraline,2.50E-06
6186,Sertraline_2.5μΜ,0.351488,Sertraline,2.50E-06
6187,Sertraline_2.5μΜ,0.395839,Sertraline,2.50E-06
6188,Sertraline_2.5μΜ,0.460006,Sertraline,2.50E-06
6189,Sertraline_2.5μΜ,0.311628,Sertraline,2.50E-06
6190,Sertraline_5μM,0.544706,Sertraline,5.00E-06
6191,Sertraline_5μM,0.450396,Sertraline,5.00E-06
6192,Sertraline_5μM,0.346159,Sertraline,5.00E-06
6193,Sertraline_5μM,0.320306,Sertraline,5.00E-06
6194,Sertraline_5μM,0.424985,Sertraline,5.00E-06
6195,Sertraline_5μM,0.379661,Sertraline,5.00E-06
6196,Sertraline_5μM,0.286021,Sertraline,5.00E-06
6197,Sertraline_5μM,0.342761,Sertraline,5.00E-06
6198,Sertraline_5μM,0.349426,Sertraline,5.00E-06
6199,Sertraline_5μM,0.36617,Sertraline,5.00E-06
6200,Simvastatin_0.5μΜ,0.778051,Simvastatin,5.00E-07
6201,Simvastatin_0.5μΜ,1.006151,Simvastatin,5.00E-07
6202,Simvastatin_0.5μΜ,1.146126,Simvastatin,5.00E-07
6203,Simvastatin_0.5μΜ,1.031426,Simvastatin,5.00E-07
6204,Simvastatin_0.5μΜ,0.824507,Simvastatin,5.00E-07
6205,Simvastatin_0.5μΜ,1.000694,Simvastatin,5.00E-07
6206,Simvastatin_0.5μΜ,0.932713,Simvastatin,5.00E-07
6207,Simvastatin_0.5μΜ,1.163984,Simvastatin,5.00E-07
6208,Simvastatin_0.5μΜ,0.795546,Simvastatin,5.00E-07
6209,Simvastatin_0.5μΜ,1.280119,Simvastatin,5.00E-07
6210,Simvastatin_100nM,1.077246,Simvastatin,1.00E-07
6211,Simvastatin_100nM,0.972297,Simvastatin,1.00E-07
6212,Simvastatin_100nM,0.880548,Simvastatin,1.00E-07
6213,Simvastatin_100nM,1.045404,Simvastatin,1.00E-07
6214,Simvastatin_100nM,1.048554,Simvastatin,1.00E-07
6215,Simvastatin_10nM,1.048554,Simvastatin,1.00E-08
6216,Simvastatin_10nM,1.053196,Simvastatin,1.00E-08
6217,Simvastatin_10nM,1.049751,Simvastatin,1.00E-08
6218,Simvastatin_10nM,0.923758,Simvastatin,1.00E-08
6219,Simvastatin_10nM,1.040898,Simvastatin,1.00E-08
6220,Simvastatin_10nM,0.084324,Simvastatin,1.00E-08
6221,Simvastatin_10nM,0.08602,Simvastatin,1.00E-08
6222,Simvastatin_10nM,0.089373,Simvastatin,1.00E-08
6223,Simvastatin_10nM,0.090034,Simvastatin,1.00E-08
6224,Simvastatin_10nM,0.080706,Simvastatin,1.00E-08
6225,Simvastatin_10nM,0.0851,Simvastatin,1.00E-08
6226,Simvastatin_10nM,0.088426,Simvastatin,1.00E-08
6227,Simvastatin_10nM,0.072918,Simvastatin,1.00E-08
6228,Simvastatin_10nM,0.083761,Simvastatin,1.00E-08
6229,Simvastatin_10nM,0.085471,Simvastatin,1.00E-08
6230,Simvastatin_10nM,0.131723,Simvastatin,1.00E-08
6231,Simvastatin_10nM,0.135841,Simvastatin,1.00E-08
6232,Simvastatin_10nM,0.136196,Simvastatin,1.00E-08
6233,Simvastatin_10nM,0.135941,Simvastatin,1.00E-08
6234,Simvastatin_10nM,0.136755,Simvastatin,1.00E-08
6235,Simvastatin_10nM,0.144331,Simvastatin,1.00E-08
6236,Simvastatin_10nM,0.143357,Simvastatin,1.00E-08
6237,Simvastatin_10nM,0.130214,Simvastatin,1.00E-08
6238,Simvastatin_10nM,0.130856,Simvastatin,1.00E-08
6239,Simvastatin_10nM,0.130916,Simvastatin,1.00E-08
6240,Simvastatin_10nM,0.138454,Simvastatin,1.00E-08
6241,Simvastatin_10nM,0.132375,Simvastatin,1.00E-08
6242,Simvastatin_10nM,0.131075,Simvastatin,1.00E-08
6243,Simvastatin_10nM,0.13431,Simvastatin,1.00E-08
6244,Simvastatin_10nM,0.167008,Simvastatin,1.00E-08
6245,Simvastatin_10μM,0.568788,Simvastatin,1.00E-05
6246,Simvastatin_10μM,0.600022,Simvastatin,1.00E-05
6247,Simvastatin_10μM,0.500556,Simvastatin,1.00E-05
6248,Simvastatin_10μM,0.809015,Simvastatin,1.00E-05
6249,Simvastatin_10μM,0.698943,Simvastatin,1.00E-05
6250,Simvastatin_10μM,0.647689,Simvastatin,1.00E-05
6251,Simvastatin_10μM,0.641932,Simvastatin,1.00E-05
6252,Simvastatin_10μM,0.824014,Simvastatin,1.00E-05
6253,Simvastatin_10μM,0.711012,Simvastatin,1.00E-05
6254,Simvastatin_10μM,0.782643,Simvastatin,1.00E-05
6255,Simvastatin_1μM,0.844395,Simvastatin,1.00E-06
6256,Simvastatin_1μM,1.074007,Simvastatin,1.00E-06
6257,Simvastatin_1μM,0.713001,Simvastatin,1.00E-06
6258,Simvastatin_1μM,1.221095,Simvastatin,1.00E-06
6259,Simvastatin_1μM,0.959377,Simvastatin,1.00E-06
6260,Simvastatin_1μM,0.717848,Simvastatin,1.00E-06
6261,Simvastatin_1μM,0.746363,Simvastatin,1.00E-06
6262,Simvastatin_1μM,0.919914,Simvastatin,1.00E-06
6263,Simvastatin_1μM,0.870598,Simvastatin,1.00E-06
6264,Simvastatin_1μM,0.87008,Simvastatin,1.00E-06
6265,Simvastatin_1μM,0.84673,Simvastatin,1.00E-06
6266,Simvastatin_1μM,1.005333,Simvastatin,1.00E-06
6267,Simvastatin_1μM,0.946071,Simvastatin,1.00E-06
6268,Simvastatin_1μM,1.527626,Simvastatin,1.00E-06
6269,Simvastatin_1μM,0.7778,Simvastatin,1.00E-06
6270,Simvastatin_1μM,0.799538,Simvastatin,1.00E-06
6271,Simvastatin_1μM,0.816625,Simvastatin,1.00E-06
6272,Simvastatin_1μM,1.081087,Simvastatin,1.00E-06
6273,Simvastatin_1μM,0.927929,Simvastatin,1.00E-06
6274,Simvastatin_1μM,0.916067,Simvastatin,1.00E-06
6275,Simvastatin_1μM,0.962362,Simvastatin,1.00E-06
6276,Simvastatin_1μM,0.932661,Simvastatin,1.00E-06
6277,Simvastatin_1μM,0.806045,Simvastatin,1.00E-06
6278,Simvastatin_1μM,1.629373,Simvastatin,1.00E-06
6279,Simvastatin_2.5μΜ,0.816657,Simvastatin,2.50E-06
6280,Simvastatin_2.5μΜ,0.908431,Simvastatin,2.50E-06
6281,Simvastatin_2.5μΜ,1.005431,Simvastatin,2.50E-06
6282,Simvastatin_2.5μΜ,0.946138,Simvastatin,2.50E-06
6283,Simvastatin_2.5μΜ,0.884121,Simvastatin,2.50E-06
6284,Simvastatin_2.5μΜ,0.771563,Simvastatin,2.50E-06
6285,Simvastatin_2.5μΜ,0.811913,Simvastatin,2.50E-06
6286,Simvastatin_2.5μΜ,1.591452,Simvastatin,2.50E-06
6287,Simvastatin_2.5μΜ,0.81574,Simvastatin,2.50E-06
6288,Simvastatin_2.5μΜ,1.307425,Simvastatin,2.50E-06
6289,Simvastatin_5μM,0.89344,Simvastatin,5.00E-06
6290,Simvastatin_5μM,0.695365,Simvastatin,5.00E-06
6291,Simvastatin_5μM,0.68125,Simvastatin,5.00E-06
6292,Simvastatin_5μM,1.020348,Simvastatin,5.00E-06
6293,Simvastatin_5μM,0.986001,Simvastatin,5.00E-06
6294,Simvastatin_5μM,0.69403393,Simvastatin,5.00E-06
6295,Simvastatin_5μM,0.559427682,Simvastatin,5.00E-06
6296,Simvastatin_5μM,0.711435,Simvastatin,5.00E-06
6297,Simvastatin_5μM,0.662208,Simvastatin,5.00E-06
6298,Simvastatin_5μM,0.697162,Simvastatin,5.00E-06
6371,Tinostamustine_0.5μΜ,0.994651,Tinostamustine,5.00E-07
6372,Tinostamustine_0.5μΜ,0.93155,Tinostamustine,5.00E-07
6373,Tinostamustine_0.5μΜ,0.900834,Tinostamustine,5.00E-07
6374,Tinostamustine_0.5μΜ,1.031974,Tinostamustine,5.00E-07
6375,Tinostamustine_0.5μΜ,1.091179,Tinostamustine,5.00E-07
6376,Tinostamustine_0.5μΜ,0.863733,Tinostamustine,5.00E-07
6377,Tinostamustine_0.5μΜ,0.882569,Tinostamustine,5.00E-07
6378,Tinostamustine_0.5μΜ,0.8768,Tinostamustine,5.00E-07
6379,Tinostamustine_0.5μΜ,0.908656,Tinostamustine,5.00E-07
6380,Tinostamustine_0.5μΜ,1.243802,Tinostamustine,5.00E-07
