Plate,Well,mahalanobis_from_neg,tags,SC_cat,SC_Batch,SC_name,SC_Target_name,final_conc,Destination Plate Barcode,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,mahalanobis_from_pos,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SCD-01,N11,2.868953239,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,2.56E-07,PD-SCD-01,1183,-1.7744559,10.33220537,0.53787816,0.49607566,1.0142347,0.16240862,4.767391,6.4868307,1.7013307,2.2959447,-3.4047616,-0.16836797,-1.0634553,4.278039,0.05115251,1.8137997,9.064633,3.8000042,2.0876868,4.2959933,4.1088676,2.647844,4.434813,8.851269,0.27666268,-2.7365274,4.764543,-0.59759986,-0.60686564,2.968529,3.1859686,0.65634024,0.43979335,0.72989964,1.1663762,0.7822708,0.7549368,1.1133615,4.930074,1.2176332,1.1260607,0.82967526,0.49982738,9.3254385,10.326244,-0.33858135,2.8227723,0.93537766,5.26066,-4.4341564,-3.5522068,-1.7927455,-6.597927,1.3790169,-1.3790159,-3.449785
PD-SCD-01,N17,2.673205916,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-06,PD-SCD-01,969,-2.5237098,12.2373945,1.4952638,1.485832,0.3939307,-0.45517027,2.735461,1.7357016,0.2443442,0.009673735,-0.68552357,2.3329015,1.7150254,8.434132,2.989216,-0.15364936,2.6349797,-1.2112068,0.77559984,4.876451,4.3014812,-0.11536783,3.8298767,8.768164,3.8009658,1.4703758,9.127382,0.22114243,0.2978307,4.976039,5.6980567,6.0098333,9.79912,-6.9662924,7.6719265,-7.152365,7.3323765,7.7110233,18.13328,7.8607535,7.680327,-7.2513256,7.3968062,11.0087,8.94805,-0.16637796,2.317314,-1.6091042,3.4731755,-0.50051683,-0.28443396,1.2082559,-3.259909,0.47788444,-0.47788343,-3.269063
PD-SCD-01,N21,3.779794642,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,1.03E-06,PD-SCD-01,994,-1.1713554,7.820822086,1.3892751,1.4032836,-0.65953594,-0.8608821,1.5496572,3.5687623,-0.62301505,0.0596903,-1.0971774,2.3869655,-1.0057398,4.345047,2.918786,0.6427697,2.7631903,-0.16627245,1.6740526,1.9686748,1.5522103,0.7015292,1.7163442,4.6102757,3.656397,-1.4917347,5.776365,1.011891,1.137189,0.7446239,1.190072,4.8300076,4.980029,-3.232666,4.820036,-3.2413464,4.2534595,4.80717,2.407512,4.8504624,4.8086843,-3.3121345,4.1134605,7.10798,4.667002,0.09315232,1.3505375,-0.60058886,2.3025725,-3.6454806,-3.0788171,-1.497782,-4.3770037,0.94514257,-0.9451419,-3.9421737
PD-SCD-01,L11,24.53498839,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,3.03E-05,PD-SCD-01,131,9.158587,28.99292632,2.184553,2.1335738,-1.533656,-1.0534863,-6.0104356,-5.544097,-2.8927648,-2.5547388,-6.2059484,5.4503007,-6.853605,21.73297,11.763148,20.871794,46.80039,42.692062,9.359867,34.760715,9.003091,43.02766,59.892315,22.806564,10.921648,-7.186754,136.53993,17.065296,37.4441,-2.116614,0.860575,16.349169,-11.193271,17.099777,0.27377212,11.482491,-2.106286,0.19446577,-2.7817638,0.2589265,0.2264202,11.41324,-0.114935115,34.458576,-1.208942,0.5057724,-7.3012605,-12.011253,-2.5657232,-83.2638,-73.57703,-29.40633,-23.311407,10.137037,-10.137031,-19.991581
PD-SCD-01,L21,4.056374529,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-07,PD-SCD-01,944,-1.8384057,7.345985743,-0.10628424,-0.10696556,2.2775779,-0.10668754,2.8576453,5.6751,0.72690904,1.6422077,-1.2918721,0.3778368,3.0034962,1.4381728,0.69972575,0.13101661,1.2716479,-1.8660731,1.9239507,2.0867908,1.3554224,0.61492217,1.5732465,2.2804189,1.0194256,-0.028638609,2.2465968,-0.7425486,-0.7507118,2.5301487,3.2920916,2.9036877,4.2781005,-2.6242812,3.2582119,-2.4035113,3.002347,3.1473725,5.4095635,3.319444,3.177649,-2.399982,2.324227,5.874883,5.640499,-0.85406286,3.6774638,-0.47509122,1.7230513,-0.50477815,-0.9290698,-0.13000944,-1.574838,-1.6978261,1.6978244,-3.977976
PD-SCD-02,K17,1.018475558,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,1.03E-06,PD-SCD-02,907,-4.5920877,14.61716767,-1.2986574,-1.2748704,0.78166133,-0.99966395,-0.41107756,1.498043,-0.7486601,-0.46167988,-3.7035022,0.88457376,-0.14141968,10.49541,0.9177374,-0.08987014,10.501627,6.4717913,4.3918295,11.577421,10.570919,5.432449,12.050985,10.258853,1.1693972,-2.7780209,9.554272,0.27352798,0.23446994,9.616569,10.351466,3.9170382,4.4097714,-2.9205122,6.273522,-2.4585772,5.054143,6.4320073,37.014587,6.4155483,6.365566,-2.518621,5.6551805,19.360674,20.375801,0.25892904,3.3529594,-2.0514522,9.424296,-2.2041523,-1.9233216,-0.21937014,-3.5956328,2.4896097,-2.48961,-1.5807997
PD-SCD-02,M19,7.666050484,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,1.03E-05,PD-SCD-02,812,-3.4064264,26.31865991,0.3340733,0.3539762,-1.0399835,-2.1581173,1.88046,-0.05018858,-1.5730401,-1.6736253,-2.0606542,1.9201275,1.2664721,26.886103,3.0762033,0.9338591,7.8144283,2.1489336,5.479154,26.626373,25.992283,1.5355151,20.339163,22.729801,4.2262187,-1.985062,21.097275,0.5497687,0.7852028,28.501028,28.416586,5.2821937,8.808076,-6.364819,8.352364,-5.6604185,8.813763,8.515266,113.92759,8.803499,8.415234,-5.700673,8.464566,45.191772,45.01602,-0.7874596,-0.84673434,0.47899407,22.13559,-5.084098,-4.1052394,-0.77190655,-1.7837077,2.2914853,-2.2914848,-2.9030883
PD-SCD-02,N10,1.824785327,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-07,PD-SCD-02,913,-5.955756,13.27322369,-0.3986083,-0.4149112,0.029012363,-0.24279676,-1.0780944,0.5257385,-0.28203693,0.020359412,-2.5306573,1.0715542,-2.7959154,10.024887,1.3330061,-0.413466,6.4449015,2.3817544,2.3663142,11.964294,9.749668,2.3492033,12.342521,9.600618,1.7344556,-4.116364,10.633287,0.2367268,0.27061486,8.237869,9.52705,4.560392,5.1469727,-3.1165845,5.4025807,-3.0840974,5.529184,5.480138,37.39593,5.547244,5.438727,-3.1904948,5.5844126,18.288849,18.275343,-0.74512404,-1.070838,-4.1439395,6.961405,-4.1340117,-3.5652761,-1.2419839,-2.625509,1.0421757,-1.0421758,-2.5345325
PD-SCD-02,E17,5.463990296,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-06,PD-SCD-02,934,-3.2978554,21.92883592,-2.8191175,-2.8276546,0.37183186,0.9035448,2.1765308,0.67823285,1.7216817,1.0857822,-3.7031162,0.3027682,-2.51912,18.907438,0.85683453,1.4932623,8.724257,3.9699738,4.1329565,22.064503,21.107004,4.9426074,20.302711,14.42494,1.554651,-4.051374,16.025684,-0.06575019,-0.008783437,21.577139,21.947292,4.0236177,9.076749,-6.9182854,6.3505077,-7.323237,8.003216,6.4080863,71.06177,6.6325955,6.359329,-7.444542,8.283038,27.187683,31.930296,-1.1457012,-1.5529295,-0.061456054,16.939651,-1.8128978,-1.0642462,1.6901921,-1.3198445,2.195965,-2.195965,-2.3997407
PD-SCD-02,G17,3.068033066,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,2.56E-07,PD-SCD-02,745,0.3985155,11.63127946,0.8568507,0.8935161,-1.157726,-0.041789033,0.48805076,0.021932354,0.24883084,0.049065232,-1.9128937,2.121693,-1.703904,10.592284,2.3966942,1.5415611,3.8265388,1.1121234,4.766319,9.438616,8.729523,1.6502491,7.689839,5.609135,2.8595736,-2.7485769,8.805899,1.0910577,1.1302118,9.147002,9.434398,7.0377154,4.477696,-1.4827666,8.600027,-1.3759793,9.310476,8.723129,13.701148,8.647937,8.678303,-1.5122223,9.425369,14.995106,12.898136,-0.8213886,-0.42926905,-0.9636305,6.2222786,0.38385463,1.3223412,1.2288579,-0.13676909,0.052127298,-0.05212662,-3.4332418
PD-SCD-02,H08,28.96143936,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,3.03E-05,PD-SCD-02,80,18.717047,45.04192545,18.676554,18.628674,-1.696322,-1.3801817,-3.1660702,-4.08004,-1.5238065,-1.6093509,-9.8989315,11.06906,-6.24705,44.055275,19.46025,37.182205,53.27816,50.82401,16.083906,47.195187,23.441193,79.30702,74.85605,20.306335,23.533024,-9.812155,147.10628,17.997538,47.022606,1.8548133,1.6425688,35.021152,-16.96388,72.01161,55.530468,44.47565,53.846363,56.268387,-4.34844,55.50854,56.05806,41.546547,84.25071,18.925838,-9.222501,25.634186,-5.2606544,-27.804068,-4.093278,-59.89135,-62.314766,-21.246786,-12.4851465,11.334515,-11.334515,-15.954167
PD-SCD-03,J09,1.928446603,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,1.03E-06,PD-SCD-03,950,-2.161323,10.86518513,-2.887196,-2.8428397,-1.54336,-1.6105003,-0.12800825,-0.642366,-1.0506655,-1.5936016,-2.4037688,3.6124868,-1.4018321,10.263094,3.7932382,-0.5577719,4.2427974,1.4626617,3.2202737,10.850374,11.687947,3.7101724,7.7777023,10.533982,5.0430446,-2.2456234,11.480146,2.0694659,2.1781032,12.683916,13.007244,5.398714,4.663029,-1.685392,5.02537,-1.6430831,5.781427,4.966328,9.224929,5.153158,4.975372,-1.6065751,4.681535,17.84059,15.856399,0.9341622,-0.38137808,-1.5487274,10.861364,-4.365829,-2.5577743,-1.9154153,-1.5570172,0.50187784,-0.50187856,-2.404066
PD-SCD-03,N07,20.45741139,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,3.03E-05,PD-SCD-03,85,0.5532453,26.93658412,5.589987,5.343077,-2.562124,-2.466006,-2.8324742,-3.4125924,-2.4453874,-2.9193234,-8.456187,4.278725,-7.7073703,12.057142,4.2526836,14.084328,42.885223,40.373245,3.3728547,21.639023,13.240985,55.711006,68.071335,29.976707,6.3768816,-10.17601,72.654655,8.1132965,10.287405,1.5938444,0.14758597,13.0004635,-17.413874,8.503543,-0.7892943,12.327834,-9.971663,-0.8489634,-0.8328053,-0.75740904,-0.8151253,13.319659,-6.7694354,16.552025,-6.132047,18.536022,-5.9641337,-21.615543,-6.782417,-64.57483,-58.707493,-8.853858,-26.854794,12.328898,-12.328893,-18.733849
PD-SCD-03,L11,3.943214089,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-06,PD-SCD-03,927,-4.416549,16.88900758,-2.3698568,-2.3855612,0.8979508,-0.3777906,0.45989448,0.46961144,0.023068372,-0.22021316,-3.5523064,0.24707794,-1.7692615,9.310505,0.56152105,-3.1167314,4.7079797,1.1491473,1.1258126,16.8217,17.937756,1.4662981,10.6346245,30.348236,1.4561918,-3.142536,8.967081,-0.14717522,-0.050364237,20.938786,21.730986,5.1606207,9.768922,-5.7608457,6.854626,-5.824282,9.918925,6.797931,16.814772,7.112223,6.795679,-5.7386994,7.892329,17.361044,22.690292,-1.4724283,1.5751736,-3.3608553,21.873173,-8.066577,-5.646672,-0.8222328,-4.5645313,0.959006,-0.95900553,-1.6951407
PD-SCD-03,C08,5.771679843,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,1.03E-05,PD-SCD-03,733,-2.1481476,21.7204404,-4.044096,-4.108219,1.3670923,1.3629144,0.9085699,-0.18868892,1.4328133,0.8368227,-5.3520174,0.48144877,-4.259538,17.802546,1.1989126,-0.6125474,8.022466,5.0336957,2.7540457,28.431421,33.73791,6.794931,20.310745,32.813683,1.9447225,-5.4098573,17.288942,0.32401416,0.54337674,37.10268,34.867764,-0.15799697,6.3370996,-1.8118842,4.9376273,-1.5574192,7.4731913,5.155949,46.5859,5.746994,5.006339,-1.4201974,5.9374704,24.678572,33.26003,-1.3986406,-3.0968504,0.32422748,52.42011,-8.454569,-5.667372,-0.0529067,-2.28494,2.3197916,-2.3197906,-0.73151696
PD-SCD-03,E22,1.903284789,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-07,PD-SCD-03,943,-2.5201187,11.61857433,-4.251164,-4.1989703,1.9475785,0.44035718,1.9626143,1.8621924,1.4343785,1.03344,-2.6848817,0.08944653,-0.29674765,7.0388236,0.35675094,-0.9033958,3.2148836,0.8348593,2.7563362,12.604173,13.880603,4.4595757,9.529168,11.775353,0.979653,-0.7231939,7.4590716,-0.27356413,-0.19064353,14.450524,14.403633,3.8027194,5.6276517,-2.4319606,5.6619787,-1.8239299,6.0606303,5.6009746,11.886908,5.8384657,5.6079454,-1.8220046,4.82199,13.3484,16.505096,-1.2402369,-1.6791859,-1.3013251,18.534584,-3.940778,-2.859121,-0.7752058,-1.0388788,0.47368646,-0.47368526,-2.27254
PD-SCD-03,G10,0.48276142,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,2.56E-07,PD-SCD-03,965,-3.858074,12.83856188,-3.9330308,-3.9122713,-1.5737467,-1.6337545,0.08101538,-0.76440465,-0.98887795,-1.6630666,-3.72738,2.150782,-3.4638212,10.244533,2.3047943,-0.86546427,8.283021,4.022265,2.168123,12.968086,14.833515,5.1108837,11.812367,22.891945,3.5570228,-4.31608,13.000712,1.4124516,1.5228511,16.575785,15.529191,2.4228497,2.6507552,1.165648,5.2798843,0.41420275,4.9594646,5.302262,5.9330573,5.3419714,5.2922297,0.39116168,4.1914883,18.183306,20.825768,1.2142379,-0.5872977,-2.2665496,21.386932,-0.4066826,-0.23852624,-0.14198968,-6.698697,-0.5095901,0.5095889,-2.237006
PD-SCD-04,K04,4.501731609,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-06,PD-SCD-04,909,-1.9506818,18.90627825,-0.04343621,-0.037964262,0.7715807,0.053426016,0.9850255,1.7682486,0.13255605,0.36399513,-2.4803429,0.84946495,0.58485883,16.53299,1.3837693,1.1211157,4.8426356,2.4813323,3.2791414,16.860666,15.178882,3.257698,15.727655,7.993794,3.0159009,1.0484971,21.803154,-0.28143838,-0.11781828,22.400694,25.501741,5.357703,11.932718,-9.2113285,7.7940836,-8.808727,8.914979,7.7721133,9.4571495,7.928888,7.767538,-8.860809,7.9109383,21.575182,17.915997,-1.1166905,2.2189999,-1.0862114,10.607796,-4.0777655,-3.8152122,-0.67006475,-1.1393038,2.2741067,-2.27411,-2.7826033
PD-SCD-04,C18,33.25319436,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,3.03E-05,PD-SCD-04,124,19.826708,36.52960439,2.1411948,1.9480934,3.8447816,-0.9098673,-5.2857656,-3.8758147,-2.5924587,-1.9574631,-8.642489,31.325243,-4.961597,75.80613,74.384315,44.183304,34.73739,55.406017,20.68526,89.12756,25.05366,66.697075,128.67227,12.960296,70.461464,-5.6265054,559.72614,70.4227,138.20012,0.13377433,16.294668,-10.788554,-19.004131,26.95215,-7.271059,23.376986,-6.1752486,-7.272679,-1.2782959,-7.329904,-7.2692366,23.843216,-3.4261372,-12.922278,-10.467828,0.9109517,-8.642802,-18.830385,-3.9766972,-132.39833,-98.17882,-59.973503,-22.713568,17.203587,-17.203598,-24.327248
PD-SCD-04,D06,1.926793841,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,5.13E-07,PD-SCD-04,872,-0.6727015,12.86712695,-1.8014656,-1.743815,1.0981847,1.2936616,-0.34667194,-0.0218684,0.78904194,0.60338634,-4.0676804,-0.91468096,-2.278615,10.056262,-0.39566088,0.7974473,4.814996,3.9470267,3.2781687,11.232849,10.803838,4.2853107,12.932186,7.180474,0.6489877,-2.2840602,14.626474,-0.45670822,-0.26760402,16.432028,17.558855,1.7296559,6.6228843,-5.3443894,4.613931,-4.9230776,4.1813636,4.5344367,1.3122721,4.649103,4.558995,-5.1098094,4.3689437,13.5780115,12.326865,-1.6883314,-0.2390765,1.2516404,9.10461,-6.530339,-4.134151,-2.2467053,-3.694488,0.79735285,-0.79735434,-4.924337
PD-SCD-04,D07,2.136128409,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,2.56E-07,PD-SCD-04,853,-1.7517643,10.15873547,-2.5274546,-2.5228827,1.999765,0.0990347,0.76279384,1.1775666,0.08522633,0.18347646,-4.7033753,-1.6488168,-1.1814563,8.1657095,-1.5681005,1.6437019,7.0356956,6.6296463,0.89402014,9.461504,9.693133,5.1813912,11.619155,5.9638553,-0.9363515,-0.9527025,10.671281,-0.52896154,-0.34887022,11.005816,11.809054,-0.7514415,0.3568817,1.5675563,1.3996902,1.7913711,0.6227227,1.3716104,5.3523345,1.4594563,1.3749919,1.8591789,0.8921686,11.811724,11.737367,-0.96856666,2.082314,-0.26073903,8.982345,-7.2918797,-5.5614038,-0.1561969,-4.018273,3.3468392,-3.3468444,-2.8953276
PD-SCD-04,H10,8.579142296,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,1.03E-05,PD-SCD-04,710,-1.3567567,27.55884316,-0.33823314,-0.33406287,0.1840633,0.78697467,-0.006670129,-0.0053086,0.46892872,0.25345722,-2.2888064,4.350019,-2.0131698,32.20328,5.278823,-2.2846637,1.958567,-0.31718996,1.9573568,26.563398,25.086329,1.6101844,22.807083,15.394994,6.937861,-3.2124429,38.025658,1.0247662,1.2060684,38.63224,43.20314,5.024156,14.528844,-9.078726,10.228266,-8.16707,11.84418,10.474771,70.48387,11.045643,10.316997,-8.058603,10.239752,36.19585,26.979061,-0.7119092,-2.6640866,-1.4120446,15.207034,-7.9304323,-5.988658,-7.7582083,-0.83176285,3.7993004,-3.7993035,-4.497092
PD-SCD-04,F08,1.638946108,Mut;Trifluoperazine,S5856,S5856-01,Trifluoperazine,Dopamine Receptor,1.03E-06,PD-SCD-04,922,-1.8425169,14.69989048,-1.9540595,-1.8825862,1.2881285,1.5069773,2.9299119,1.1117628,2.5344036,1.3105152,-2.6214323,1.33845,-1.7195733,14.030115,1.9893366,1.3547095,4.4394565,1.4528635,3.0211105,13.82072,12.114869,3.9724727,14.589629,5.5601926,2.454185,-0.88977003,19.508095,0.16781418,0.37095627,14.233767,15.954748,3.1682365,6.866062,-4.712104,4.8183537,-4.848759,4.508888,4.780902,10.6568575,4.960366,4.782855,-5.049662,4.5170693,19.110271,15.508652,-1.1029323,-3.9928179,-0.49610877,8.093021,-8.008828,-6.6562815,-4.3464437,-1.5689064,1.3191326,-1.3191366,-3.6107798
PD-SCD-01,J04,1.245458731,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-07,PD-SCD-01,980,-1.1696321,11.36409525,0.6848911,0.67232853,-1.3262955,-1.0231813,4.4411345,1.7321197,-0.031817526,-0.60241574,-2.4153473,4.4571023,-1.3508683,12.816566,5.08643,0.23860522,5.5113816,2.624674,2.557929,6.607264,4.9258795,4.3471937,6.076262,5.055135,5.2537785,-1.5714682,14.864098,3.1815722,3.2513993,4.095669,5.525213,4.0482507,2.5661302,-0.0843973,4.566841,-0.021821637,3.506414,4.6608806,13.698007,4.702055,4.6164927,-0.00047201,3.4519303,16.720392,9.158065,2.2259617,-1.3506286,-0.2248786,3.7601836,-7.8526964,-6.744027,0.60892195,-3.3014264,1.2212651,-1.2212642,-2.4794145
PD-SCD-01,N03,5.604265438,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,3.03E-05,PD-SCD-01,747,-1.4365473,5.687776477,0.88585967,0.89064,-0.7058508,-1.1435014,5.027239,2.4428217,-0.011182754,-0.5174216,-1.3027505,3.353132,1.1701633,5.795593,3.0951922,-1.7641317,2.0318687,-0.38202596,2.988035,2.2586415,1.663892,1.5232451,1.6332041,2.268325,2.455466,0.98022515,4.136168,2.5786676,1.8568021,1.0668693,1.5764673,2.0191875,0.9483873,0.6607438,2.69792,0.6939538,1.8814209,2.7724574,6.8704486,2.7622025,2.7408903,0.7788753,1.5534859,6.9319205,3.9302115,2.8405228,0.7659357,0.38941318,0.55564463,-1.8689135,-1.7679724,0.24158591,-2.2303495,0.19024116,-0.1902417,0.3953206
PD-SCD-01,M11,9.316322958,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-05,PD-SCD-01,608,-0.19679087,2.129042521,0.9518061,0.9479952,-1.0362655,-0.44451723,1.1716679,1.234461,-0.28183284,-0.14278865,0.15834846,2.6841643,2.1243858,3.9623973,2.7526991,-2.1849742,-2.159269,-2.555455,0.9767757,0.70627713,1.0512487,0.15618114,0.36165607,0.8782454,2.4692688,2.212956,2.3884304,1.8312843,1.4872037,-0.47619733,-0.24861921,1.5118626,0.5829673,-0.083449036,1.7035142,0.39944285,1.1826134,1.6529623,7.810223,1.7780198,1.660185,0.38539165,0.9555513,2.1703987,1.6529045,1.4256834,0.6646766,-0.6321766,0.4278893,-2.1277132,-2.1346502,-1.9101219,0.05787729,2.355382,-2.3553798,-0.43811563
PD-SCD-01,D16,6.105940501,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-06,PD-SCD-01,643,1.0632465,6.882736062,-0.34781912,-0.34128445,2.1971605,1.2028706,3.138165,0.63796514,2.3494804,1.2543321,-1.8788762,0.37699854,3.2623408,6.273762,0.39516804,-0.38722926,0.10454257,1.5075756,2.5714073,5.1904764,4.970798,5.009195,4.9517817,1.419316,0.10111654,3.882992,5.118216,-0.71563905,-0.8426525,2.5403056,3.1477935,0.98662275,1.5261264,-0.7171658,1.8136601,-0.5754885,1.4926574,1.821675,12.916257,1.9431232,1.8070208,-0.5449049,1.3512943,4.5175204,4.911492,-0.019903945,2.8893156,1.3728468,2.6602526,-4.2892933,-3.7182226,-1.1651187,0.5036108,3.1829126,-3.1829104,-1.3721128
PD-SCD-01,G15,3.069540701,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,2.56E-07,PD-SCD-01,919,-1.5086018,9.864147339,0.12163707,0.081501655,1.2891666,0.87542653,0.7329529,2.9105382,0.9456126,1.7958025,-3.438883,-0.41976735,-3.7772977,7.9709573,-0.16829832,0.8242607,10.254799,4.953252,3.8768039,8.493142,7.3317776,4.8742237,6.5471005,7.2571225,-0.06712596,-3.4457202,6.738661,-0.6388344,-0.64166224,7.3255644,8.091666,0.84481055,2.1752791,-0.62504804,2.696984,-0.3073847,2.3736541,2.7586162,18.016792,2.868584,2.7192395,-0.28183314,1.866947,9.140781,10.396251,-0.6063082,-1.5483876,0.36753824,5.956491,-1.7354388,-1.2929393,1.1057961,-2.9013224,0.06293099,-0.06293095,0.43754452
PD-SCD-01,G04,0.555513844,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-06,PD-SCD-01,945,-1.9882152,12.55057985,-1.0766429,-1.1144369,0.58980024,0.35177824,1.865664,2.0508163,0.8579077,0.97318476,-3.444416,0.17132074,-3.2655385,12.4460535,0.5494943,-0.22179244,7.1499257,3.4496017,3.1100395,10.96991,9.901975,5.0050178,9.8345585,10.870595,0.6473167,-3.2345383,11.999111,-0.13784523,-0.13338013,9.615491,10.181103,0.12237748,1.6645972,0.33839795,2.547371,0.74779433,2.046396,2.6815302,36.448105,2.897926,2.6009495,0.8462219,1.4602016,16.63944,17.671272,-0.34558684,-2.5984118,0.81368285,7.709503,-5.004101,-3.175368,1.8039647,-3.5385218,1.6600735,-1.660073,-2.2687368
PD-SCD-02,N04,7.697201142,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-06,PD-SCD-02,647,-3.0841496,4.48844398,3.5732102,3.668569,-1.6756593,-1.1328363,-0.36563036,-0.90965265,-0.84199834,-0.941365,-0.45033932,3.6640809,2.2281847,4.178926,3.5814068,-4.079151,-0.7338824,-2.11187,0.3501255,0.72601694,0.47567305,-1.5831827,1.6188531,1.5630298,3.4650702,2.336014,4.8094044,2.6170168,2.406476,0.9108375,1.243225,3.7489047,2.3960748,-0.72796947,3.60106,-1.1682907,2.733457,3.6003199,2.5632467,3.6126459,3.599598,-1.1970063,2.7564642,6.6514153,3.188814,2.2854805,0.7607843,-4.08734,-1.1260501,-0.57870096,-0.2549751,1.3293695,-0.56501085,0.68251216,-0.6825129,-1.6637155
